,172,D.156.DELTA,D.171.ISIRR,SARAH DNI - backwards,SARAH Diffuse Shortwave Radiation,SARAH Diffuse Shortwave Radiation@,SARAH Direct Shortwave Radiation,SARAH Direct Shortwave Radiation@,SARAH Global tilted radiation GTI,SARAH Photosynthetic active radiation,SARAH Photosynthetic photon flux density,SARAH Shortwave Radiation,NEMS4 Sunshine Duration,NEMS4 Cloud Cover Total,SARAH Clearsky Shortwave
2023-05-12 02:00:00,4.812,0.0,4.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2023-05-12 03:00:00,6.574,116.0,45.826,0.0,2.0,3.2969217,0.0,1.2400713,1.6956239,0.96,4.3872,2.0,15.611666,3.3000002,6.0
2023-05-12 04:00:00,11.329,588.0,186.872,50.0,57.0,105.911446,8.0,43.553886,42.575737,31.199999,142.584,65.0,53.090908,11.400001,112.0
2023-05-12 05:00:00,14.827,828.0,222.909,11.0,115.0,58.086906,4.0,111.185585,96.568565,57.12,261.0384,119.0,0.0,100.0,285.0
2023-05-12 06:00:00,16.131,1124.0,324.078,21.0,202.0,75.74438,11.0,185.1738,182.0561,102.24,467.23682,213.0,16.363636,72.0,467.0
2023-05-12 07:00:00,17.793,1396.0,372.626,17.0,260.0,162.34209,11.0,145.90413,238.77509,130.08,594.46564,271.0,0.0,100.0,636.0
2023-05-12 08:00:00,19.785,1636.0,430.579,44.0,355.0,194.86555,33.0,225.88475,365.95126,186.23999,851.11676,388.0,0.0,100.0,774.0
2023-05-12 09:00:00,21.615,1816.0,476.41,62.0,409.0,231.59981,53.0,251.5103,447.70822,221.76,1013.44324,462.0,0.0,100.0,870.0
2023-05-12 10:00:00,21.561,1552.0,436.828,71.0,433.0,260.662,63.0,241.95584,487.42108,238.08,1088.0256,496.0,0.0,100.0,914.0
2023-05-12 11:00:00,22.163,1820.0,477.997,43.0,410.0,287.93518,38.0,152.49448,436.3311,215.04,982.7328,448.0,0.0,100.0,903.0
2023-05-12 12:00:00,21.207,852.0,210.973,85.0,406.0,257.54147,70.0,195.4779,464.3484,228.48,1044.1536,476.0,0.0,100.0,838.0
2023-05-12 13:00:00,20.485,912.0,243.428,0.0,178.0,158.29996,0.0,4.6480255,155.53423,85.439995,390.4608,178.0,0.0,100.0,724.0
2023-05-12 14:00:00,20.652,708.0,191.335,77.0,224.0,189.43501,43.0,42.29837,244.98792,128.16,585.6912,267.0,0.0,100.0,572.0
2023-05-12 15:00:00,19.859,200.0,66.185,28.0,179.0,129.98825,12.0,21.814377,164.42459,91.68,418.97763,191.0,0.0,100.0,395.0
2023-05-12 16:00:00,18.421,88.0,34.302,39.0,105.0,69.582504,11.0,6.0635986,94.83989,55.68,254.45761,116.0,0.0,100.0,214.0
2023-05-12 17:00:00,16.765,4.0,4.288,27.0,29.0,8.095216,2.0,0.026392937,25.125677,14.88,68.0016,31.0,0.0,100.0,55.0
2023-05-12 18:00:00,15.339,0.0,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-12 19:00:00,13.617,0.0,2.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
2023-05-12 20:00:00,12.693,0.0,2.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0
2023-05-12 21:00:00,11.47,0.0,2.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0
2023-05-12 22:00:00,10.489,0.0,2.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-12 23:00:00,9.336,0.0,2.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
2023-05-13 00:00:00,8.479,0.0,2.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-13 01:00:00,8.584,0.0,2.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0
2023-05-13 02:00:00,8.986,0.0,3.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0
2023-05-13 03:00:00,10.339,60.0,28.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.0
2023-05-13 04:00:00,13.521,376.0,111.116,0.0,19.0,16.659073,0.0,27.72705,16.199585,9.12,41.678402,19.0,0.0,100.0,115.0
2023-05-13 05:00:00,16.193,728.0,200.463,0.0,70.0,62.293316,0.0,36.88747,59.49574,33.6,153.552,70.0,0.0,100.0,288.0
2023-05-13 06:00:00,18.839,1072.0,333.334,33.0,200.0,72.70488,18.0,193.94792,188.53749,104.64,478.2048,218.0,0.0,100.0,470.0
2023-05-13 07:00:00,21.448,1892.0,544.245,180.0,316.0,160.94492,120.0,334.63086,409.6225,209.28,956.4096,436.0,0.0,100.0,638.0
2023-05-13 08:00:00,23.941,2952.0,855.086,543.0,270.0,297.24112,425.0,456.1439,725.53925,333.6,1524.5521,695.0,0.0,100.0,776.0
2023-05-13 09:00:00,25.314,3240.0,978.8,758.0,207.0,352.85843,647.0,539.9983,939.42535,409.91998,1873.3344,854.0,3.6363637,93.0,872.0
2023-05-13 10:00:00,26.155,1604.0,442.009,434.0,337.0,188.55554,385.0,543.03687,793.13324,346.56,1583.7793,722.0,0.0,100.0,916.0
2023-05-13 11:00:00,24.854,1000.0,284.706,56.0,420.0,282.9712,49.0,178.13147,458.28394,225.12,1028.7985,469.0,3.0303025,94.0,905.0
2023-05-13 12:00:00,21.655,508.0,127.695,8.0,255.0,252.20595,7.0,0.0,233.88443,125.759995,574.7232,262.0,0.0,100.0,840.0
2023-05-13 13:00:00,20.064,444.0,116.129,0.0,154.0,138.13388,0.0,2.9008942,134.05235,73.92,337.8144,154.0,8.48485,85.0,726.0
2023-05-13 14:00:00,20.634,748.0,196.934,0.0,130.0,110.5312,0.0,2.3886337,112.400345,62.399998,285.168,130.0,60.0,0.0,574.0
2023-05-13 15:00:00,20.472,372.0,111.881,11.0,154.0,119.58495,4.0,6.2160416,135.88525,75.84,346.5888,158.0,60.0,0.0,398.0
2023-05-13 16:00:00,23.098,192.0,75.551,106.0,114.0,74.46289,25.0,16.686752,109.70353,66.72,304.91043,139.0,60.0,0.0,194.0
2023-05-13 17:00:00,17.368,12.0,7.573,132.0,35.0,13.423721,15.0,0.26290703,27.935398,24.0,109.68001,50.0,60.0,0.0,57.0
2023-05-13 18:00:00,12.263,0.0,2.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.566668,0.0,0.0
2023-05-13 19:00:00,10.233,0.0,2.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-13 20:00:00,9.384,0.0,2.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-13 21:00:00,8.778,0.0,2.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-13 22:00:00,7.39,0.0,2.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-13 23:00:00,6.979,0.0,2.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-14 00:00:00,6.292,0.0,2.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2023-05-14 01:00:00,6.8,0.0,2.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1000001,0.0
2023-05-14 02:00:00,5.965,0.0,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1000001,0.0
2023-05-14 03:00:00,7.863,68.0,37.084,29.0,5.0,6.996048,1.0,2.6391048,4.4239907,2.8799999,13.1616,6.0,5.990573,67.0,7.0
2023-05-14 04:00:00,14.003,392.0,145.476,275.0,61.0,110.18588,51.0,45.5578,47.78376,53.76,245.6832,112.0,44.242424,26.0,118.0
2023-05-14 05:00:00,21.172,1124.0,353.107,474.0,118.0,244.15521,161.0,117.23364,169.15007,133.92,612.0144,279.0,0.0,100.0,291.0
2023-05-14 06:00:00,20.89,1972.0,549.903,463.0,189.0,297.90384,239.0,224.86014,367.62885,205.44,938.86084,428.0,21.212122,64.0,472.0
2023-05-14 07:00:00,24.107,2648.0,756.535,623.0,198.0,344.69354,413.0,349.3111,599.6175,293.28,1340.2897,611.0,45.81818,23.400002,640.0
2023-05-14 08:00:00,25.915,2880.0,838.233,712.0,206.0,360.4874,551.0,459.8046,797.78784,363.36,1660.5552,757.0,0.0,100.0,779.0
2023-05-14 09:00:00,27.278,2912.0,848.186,485.0,339.0,258.8666,414.0,528.2499,808.399,361.44,1651.7809,753.0,15.757578,73.0,874.0
2023-05-14 10:00:00,27.777,3056.0,1003.372,690.0,256.0,302.45477,615.0,580.0685,968.6798,418.08,1910.6256,871.0,60.0,0.0,918.0
2023-05-14 11:00:00,28.263,3048.0,883.574,820.0,183.0,306.63928,724.0,585.142,1009.42377,435.36,1989.5952,907.0,56.363636,6.0,907.0
2023-05-14 12:00:00,28.398,2168.0,615.608,512.0,290.0,175.39116,430.0,510.11877,782.79407,345.6,1579.3921,720.0,46.545456,22.2,842.0
2023-05-14 13:00:00,28.231,1888.0,524.552,514.0,263.0,147.57706,372.0,434.19724,668.2808,304.8,1392.936,635.0,60.0,0.0,728.0
2023-05-14 14:00:00,26.701,1168.0,365.23,274.0,277.0,140.30293,167.0,245.66963,431.3491,213.12,973.95844,444.0,57.81818,3.6000001,576.0
2023-05-14 15:00:00,26.717,868.0,254.29,411.0,172.0,95.83237,177.0,182.53812,308.81644,167.51999,765.5664,349.0,47.878788,20.0,400.0
2023-05-14 16:00:00,22.55,172.0,60.652,356.0,104.0,70.783066,98.0,62.400436,143.99538,96.96,443.1072,202.0,30.90909,48.0,219.0
2023-05-14 17:00:00,18.724,4.0,8.038,122.0,33.0,13.985722,17.0,0.2813835,26.485134,24.0,109.68001,50.0,41.81818,30.000002,60.0
2023-05-14 18:00:00,15.583,0.0,2.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.11717,30.000002,0.0
2023-05-14 19:00:00,13.181,0.0,2.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.000002,0.0
2023-05-14 20:00:00,12.49,0.0,2.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.000002,0.0
2023-05-14 21:00:00,11.881,0.0,2.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-14 22:00:00,11.037,0.0,2.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0
2023-05-14 23:00:00,10.19,0.0,2.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.000002,0.0
2023-05-15 00:00:00,9.775,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2000003,0.0
2023-05-15 01:00:00,9.902,0.0,2.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.500001,0.0
2023-05-15 02:00:00,11.022,0.0,3.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.000002,0.0
2023-05-15 03:00:00,12.354,96.0,37.349,0.0,2.0,2.8793452,0.0,1.8913734,1.695407,0.96,4.3872,2.0,13.753535,30.000002,7.0
2023-05-15 04:00:00,15.916,492.0,156.473,94.0,59.0,112.32522,19.0,46.56794,44.65739,37.44,171.1008,78.0,43.818184,26.7,120.0
2023-05-15 05:00:00,20.563,952.0,298.802,29.0,134.0,81.298164,10.0,121.17559,112.54305,69.119995,315.8784,144.0,57.63636,3.9,293.0
2023-05-15 06:00:00,21.104,1832.0,517.399,218.0,228.0,184.44368,117.0,236.34126,294.5145,165.59999,756.792,345.0,54.363636,9.3,475.0
2023-05-15 07:00:00,23.776,2540.0,705.797,494.0,245.0,297.48502,329.0,354.04288,556.6005,275.52,1259.1263,574.0,57.090908,4.8,643.0
2023-05-15 08:00:00,25.749,2944.0,829.074,577.0,266.0,313.94223,449.0,460.55545,742.5181,343.19998,1568.424,715.0,57.454544,4.2000003,781.0
2023-05-15 09:00:00,26.567,3140.0,903.943,675.0,250.0,326.47824,580.0,540.968,902.9641,398.4,1820.688,830.0,58.0,3.3000002,876.0
2023-05-15 10:00:00,27.086,2548.0,784.423,300.0,426.0,168.08829,268.0,535.05457,735.8906,333.12,1522.3584,694.0,23.636362,60.0,920.0
2023-05-15 11:00:00,28.14,2988.0,876.498,456.0,363.0,198.81271,403.0,554.37964,836.0736,367.68,1680.2976,766.0,32.121212,46.0,909.0
2023-05-15 12:00:00,28.87,2996.0,863.148,765.0,196.0,252.28621,636.0,540.01355,915.95905,399.36,1825.0752,832.0,0.0,100.0,844.0
2023-05-15 13:00:00,28.997,2436.0,687.956,764.0,168.0,208.14365,562.0,460.9357,777.84344,350.4,1601.328,730.0,56.0,6.6000004,730.0
2023-05-15 14:00:00,27.231,1204.0,377.334,704.0,152.0,149.89673,427.0,353.83084,579.96326,277.91998,1270.0944,579.0,54.363636,9.3,579.0
2023-05-15 15:00:00,25.744,884.0,257.095,340.0,186.0,103.43588,153.0,167.43265,300.05203,162.72,743.63043,339.0,0.0,100.0,403.0
2023-05-15 16:00:00,22.858,212.0,72.537,232.0,109.0,76.131424,70.0,42.51647,131.21965,85.92,392.65442,179.0,0.0,100.0,222.0
2023-05-15 17:00:00,20.129,0.0,5.942,28.0,32.0,10.309734,3.0,0.07828808,27.592028,16.8,76.776,35.0,0.0,100.0,62.0
2023-05-15 18:00:00,18.605,0.0,2.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.123737,8.400001,0.0
2023-05-15 19:00:00,17.538,0.0,2.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0
2023-05-15 20:00:00,16.011,0.0,2.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-15 21:00:00,15.475,0.0,2.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
2023-05-15 22:00:00,14.776,0.0,2.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-15 23:00:00,14.22,0.0,2.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-16 00:00:00,14.157,0.0,2.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0
2023-05-16 01:00:00,14.376,0.0,2.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0
2023-05-16 02:00:00,14.723,0.0,2.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-16 03:00:00,15.674,36.0,19.859,0.0,3.0,5.276356,0.0,1.9960132,2.5456758,1.4399999,6.5808,3.0,0.0,100.0,8.0
2023-05-16 04:00:00,16.913,240.0,72.56,0.0,15.0,15.694851,0.0,17.418312,12.770192,7.2,32.904,15.0,0.0,100.0,123.0
2023-05-16 05:00:00,18.402,428.0,116.118,0.0,28.0,38.373924,0.0,0.86016464,23.887997,13.44,61.4208,28.0,0.0,100.0,296.0
2023-05-16 06:00:00,22.282,1484.0,452.866,2.0,124.0,122.668274,1.0,29.592468,107.08922,60.0,274.2,125.0,7.878789,86.0,477.0
2023-05-16 07:00:00,24.845,1696.0,464.729,159.0,324.0,151.93927,106.0,335.83676,400.9708,206.4,943.248,430.0,6.060605,89.0,645.0
2023-05-16 08:00:00,27.075,2168.0,603.081,174.0,388.0,146.3685,135.0,419.9706,511.92807,251.04,1147.2528,523.0,26.060608,56.0,783.0
2023-05-16 09:00:00,29.696,2920.0,862.282,309.0,397.0,186.83316,267.0,507.0179,691.4939,318.72,1456.5504,664.0,23.636362,60.0,878.0
2023-05-16 10:00:00,29.909,3348.0,984.221,424.0,376.0,209.64676,380.0,556.2859,819.7981,362.88,1658.3617,756.0,30.303032,49.0,922.0
2023-05-16 11:00:00,28.989,1876.0,574.714,441.0,365.0,192.63098,393.0,552.7486,825.2083,363.84,1662.7489,758.0,38.181816,36.0,911.0
2023-05-16 12:00:00,29.059,2000.0,546.641,238.0,410.0,179.1579,197.0,398.9928,617.8087,291.36,1331.5151,607.0,47.454544,20.7,846.0
2023-05-16 13:00:00,28.811,2032.0,577.355,153.0,355.0,213.09853,114.0,216.92949,461.39255,225.12,1028.7985,469.0,41.81818,30.000002,732.0
2023-05-16 14:00:00,27.102,1228.0,347.89,514.0,219.0,120.414764,311.0,341.02988,523.7476,254.4,1162.608,530.0,33.333336,44.0,581.0
2023-05-16 15:00:00,23.977,456.0,135.69,153.0,193.0,132.41072,75.0,82.07843,235.89342,128.64,587.8848,268.0,0.0,100.0,406.0
2023-05-16 16:00:00,22.294,216.0,75.513,122.0,116.0,77.772415,35.0,22.805687,117.01233,72.479996,331.23358,151.0,0.0,100.0,225.0
2023-05-16 17:00:00,19.749,8.0,8.244,52.0,33.0,11.557738,5.0,0.12074947,27.584103,18.24,83.356804,38.0,0.0,100.0,64.0
2023-05-16 18:00:00,18.015,0.0,2.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-16 19:00:00,16.435,0.0,2.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-16 20:00:00,16.027,0.0,2.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-16 21:00:00,15.945,0.0,2.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-16 22:00:00,14.755,0.0,2.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-16 23:00:00,13.56,0.0,2.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-17 00:00:00,14.027,0.0,2.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-17 01:00:00,14.383,0.0,2.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0
2023-05-17 02:00:00,14.272,0.0,3.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
2023-05-17 03:00:00,14.041,60.0,30.956,47.0,6.0,9.756752,3.0,3.6954508,4.7675867,4.3199997,19.7424,9.0,0.0,100.0,10.0
2023-05-17 04:00:00,16.868,492.0,150.822,195.0,65.0,116.1118,28.0,48.36888,48.922607,44.64,204.0048,93.0,0.0,100.0,125.0
2023-05-17 05:00:00,20.274,716.0,201.558,37.0,118.0,64.7363,14.0,119.654724,102.61833,63.359997,289.5552,132.0,0.0,100.0,298.0
2023-05-17 06:00:00,23.177,1136.0,341.158,45.0,225.0,43.27119,24.0,259.67764,213.72145,119.52,546.2064,249.0,0.0,100.0,480.0
2023-05-17 07:00:00,23.847,904.0,246.97,48.0,301.0,126.04754,31.0,250.35,301.26773,159.36,728.2752,332.0,0.0,100.0,647.0
2023-05-17 08:00:00,26.256,1856.0,514.429,25.0,314.0,227.07191,20.0,134.50087,299.58252,160.31999,732.6624,334.0,0.0,100.0,785.0
2023-05-17 09:00:00,28.709,2776.0,789.054,165.0,433.0,141.67691,142.0,459.0917,578.0236,276.0,1261.3201,575.0,16.363636,72.0,880.0
2023-05-17 10:00:00,29.717,2656.0,816.922,313.0,424.0,173.77007,281.0,540.47455,745.3611,338.4,1546.488,705.0,0.0,100.0,924.0
2023-05-17 11:00:00,28.878,2480.0,690.332,269.0,433.0,143.09781,239.0,517.76404,709.6365,322.56,1474.0992,672.0,5.454544,90.0,913.0
2023-05-17 12:00:00,28.38,1868.0,501.454,338.0,384.0,121.79327,282.0,512.679,696.8008,319.68,1460.9376,666.0,0.0,100.0,848.0
2023-05-17 13:00:00,26.951,1016.0,279.963,146.0,351.0,217.638,111.0,206.13464,453.63992,221.76,1013.44324,462.0,0.0,100.0,734.0
2023-05-17 14:00:00,25.975,824.0,225.54,79.0,280.0,192.33421,47.0,92.579056,299.19644,156.95999,717.3072,327.0,0.0,100.0,583.0
2023-05-17 15:00:00,24.038,232.0,74.196,8.0,147.0,115.61522,4.0,5.429405,129.64612,72.479996,331.23358,151.0,0.0,100.0,408.0
2023-05-17 16:00:00,22.898,104.0,36.991,13.0,90.0,59.942284,3.0,2.2983627,77.941864,44.64,204.0048,93.0,0.0,100.0,227.0
2023-05-17 17:00:00,21.181,8.0,6.525,19.0,34.0,11.334905,2.0,0.10135841,29.1836,17.279999,78.9696,36.0,0.0,100.0,67.0
2023-05-17 18:00:00,19.845,0.0,2.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-17 19:00:00,18.68,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-17 20:00:00,17.528,0.0,2.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
2023-05-17 21:00:00,16.099,0.0,1.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
2023-05-17 22:00:00,15.256,0.0,2.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
2023-05-17 23:00:00,14.334,0.0,2.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
2023-05-18 00:00:00,13.879,0.0,2.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
2023-05-18 01:00:00,15.472,0.0,2.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-18 02:00:00,15.623,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-18 03:00:00,16.338,132.0,40.617,0.0,1.0,1.2897364,0.0,1.2044712,0.8467864,0.48,2.1936,1.0,0.0,100.0,11.0
2023-05-18 04:00:00,17.612,468.0,126.078,0.0,14.0,18.468872,0.0,11.530392,11.91438,6.72,30.7104,14.0,0.0,100.0,128.0
2023-05-18 05:00:00,20.304,1072.0,300.015,12.0,108.0,34.551838,5.0,122.81909,91.73775,54.239998,247.8768,113.0,0.0,100.0,301.0
2023-05-18 06:00:00,21.367,1692.0,455.577,84.0,226.0,105.182785,46.0,225.3661,231.64603,130.56,596.65924,272.0,0.0,100.0,482.0
2023-05-18 07:00:00,23.467,2088.0,533.583,277.0,310.0,207.22325,184.0,352.52625,467.52225,237.12,1083.6384,494.0,0.0,100.0,649.0
2023-05-18 08:00:00,25.736,2860.0,911.433,475.0,308.0,276.8216,374.0,461.26715,698.6359,327.36,1496.0352,682.0,0.0,100.0,786.0
2023-05-18 09:00:00,25.7,1868.0,747.165,523.0,323.0,270.4232,449.0,536.0653,823.2301,370.56,1693.4592,772.0,29.09091,51.0,882.0
2023-05-18 10:00:00,26.153,1984.0,645.394,167.0,443.0,200.55507,149.0,399.19275,603.55,284.16,1298.6112,592.0,0.0,100.0,925.0
2023-05-18 11:00:00,27.526,2468.0,657.087,188.0,446.0,202.1332,168.0,401.73572,628.271,294.72,1346.8705,614.0,0.0,100.0,914.0
2023-05-18 12:00:00,28.209,3124.0,916.118,391.0,360.0,150.60197,324.0,501.14673,716.7318,328.32,1500.4225,684.0,0.0,100.0,850.0
2023-05-18 13:00:00,27.868,1980.0,541.716,611.0,235.0,178.2944,454.0,453.93723,723.36414,330.72,1511.3905,689.0,0.0,100.0,736.0
2023-05-18 14:00:00,27.375,1264.0,306.144,586.0,194.0,131.80716,358.0,349.50015,542.9602,264.96,1210.8672,552.0,60.0,0.0,586.0
2023-05-18 15:00:00,27.252,668.0,252.424,316.0,195.0,107.548485,144.0,164.63232,298.14304,162.72,743.63043,339.0,60.0,0.0,411.0
2023-05-18 16:00:00,25.573,144.0,69.648,444.0,97.0,68.06417,127.0,82.549065,151.97821,107.52,491.3664,224.0,60.0,0.0,230.0
2023-05-18 17:00:00,22.7,8.0,14.942,196.0,37.0,20.584194,28.0,0.7273636,27.952785,31.199999,142.584,65.0,60.0,0.0,68.0
2023-05-18 18:00:00,20.297,0.0,2.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.573402,10.0,0.0
2023-05-18 19:00:00,17.909,0.0,2.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-05-18 20:00:00,18.207,0.0,2.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2023-05-18 21:00:00,17.809,0.0,2.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2023-05-18 22:00:00,17.373,0.0,2.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2023-05-18 23:00:00,17.595,0.0,2.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2023-05-19 00:00:00,17.661,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 01:00:00,17.273,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 02:00:00,16.991,0.0,4.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 03:00:00,17.259,100.0,37.925,0.0,2.0,2.32928,0.0,2.728356,1.695215,0.96,4.3872,2.0,23.966667,0.0,12.0
2023-05-19 04:00:00,18.64,404.0,127.846,133.0,69.0,119.69627,29.0,50.088364,51.66227,47.039997,214.9728,98.0,60.0,0.0,130.0
2023-05-19 05:00:00,21.016,1004.0,285.506,358.0,139.0,251.49454,130.0,122.01242,169.13628,129.12,590.0784,269.0,53.939396,10.0,303.0
2023-05-19 06:00:00,20.795,1228.0,335.04,414.0,204.0,266.58542,212.0,238.37994,352.73132,199.68,912.5376,416.0,60.0,0.0,484.0
2023-05-19 07:00:00,22.519,2180.0,585.945,250.0,287.0,168.24438,166.0,344.7644,428.45395,217.44,993.70087,453.0,60.0,0.0,651.0
2023-05-19 08:00:00,24.853,3052.0,856.692,718.0,201.0,363.74722,567.0,467.17648,797.8762,368.63998,1684.6848,768.0,60.0,0.0,788.0
2023-05-19 09:00:00,26.955,3332.0,934.085,646.0,265.0,312.98938,556.0,544.5734,882.0606,394.08,1800.9456,821.0,0.0,100.0,883.0
2023-05-19 10:00:00,28.814,3016.0,1015.416,796.0,200.0,337.0764,717.0,591.90137,1003.1976,440.16,2011.5312,917.0,27.878788,53.0,927.0
2023-05-19 11:00:00,29.777,2632.0,681.839,821.0,184.0,308.86227,732.0,592.0918,1006.0867,439.68,2009.3376,916.0,53.939396,10.0,916.0
2023-05-19 12:00:00,25.423,892.0,339.056,307.0,211.0,265.61594,263.0,186.12314,514.60846,227.51999,1039.7664,474.0,0.0,100.0,851.0
