,172,D.156.DELTA,D.171.ISIRR,SARAH Global tilted radiation GTI (W/m²),SARAH Global tilted radiation GTI (W/m²)
2025-06-01 00:00:00,17.956,0.0,2.444,0.0,0.0
2025-06-01 01:00:00,18.047,0.0,2.466,0.0,0.0
2025-06-01 02:00:00,17.073,8.0,8.048,0.0,0.0
2025-06-01 03:00:00,17.406,84.0,36.54,1.3347882,1.8890297
2025-06-01 04:00:00,20.888,416.0,148.958,150.98041,67.70686
2025-06-01 05:00:00,25.726,1060.0,355.942,361.52597,248.81322
2025-06-01 06:00:00,24.84,1960.0,571.31,584.4614,470.5555
2025-06-01 07:00:00,26.164,2436.0,727.245,762.0363,673.3036
2025-06-01 08:00:00,27.229,2536.0,874.232,892.5794,827.5785
2025-06-01 09:00:00,28.2,2580.0,949.434,968.9604,931.2152
2025-06-01 10:00:00,29.043,2616.0,948.634,1005.4525,1000.797
2025-06-01 11:00:00,29.641,2560.0,909.584,954.5333,977.3689
2025-06-01 12:00:00,30.301,2424.0,819.203,845.0079,891.849
2025-06-01 13:00:00,30.751,1928.0,667.87,728.5752,803.91296
2025-06-01 14:00:00,30.474,1512.0,461.419,531.0418,619.0719
2025-06-01 15:00:00,30.917,808.0,256.081,321.5997,419.10156
2025-06-01 16:00:00,30.353,272.0,97.462,136.73483,220.44661
2025-06-01 17:00:00,25.944,32.0,17.805,31.518167,60.15175
2025-06-01 18:00:00,22.836,0.0,2.498,0.0,2.8342714
2025-06-01 19:00:00,21.572,0.0,2.507,0.0,0.0
2025-06-01 20:00:00,20.248,0.0,2.494,0.0,0.0
2025-06-01 21:00:00,19.452,0.0,2.516,0.0,0.0
2025-06-01 22:00:00,18.52,0.0,2.482,0.0,0.0
2025-06-01 23:00:00,17.056,0.0,2.466,0.0,0.0
2025-06-02 00:00:00,16.279,0.0,2.463,0.0,0.0
2025-06-02 01:00:00,15.196,0.0,2.448,0.0,0.0
2025-06-02 02:00:00,14.859,4.0,8.901,0.0,0.0
2025-06-02 03:00:00,17.419,132.0,52.99,1.4135065,1.889026
2025-06-02 04:00:00,22.936,416.0,138.473,134.89636,62.641556
2025-06-02 05:00:00,28.032,1096.0,327.671,343.55045,234.44037
2025-06-02 06:00:00,27.429,1632.0,527.361,538.85895,434.2708
2025-06-02 07:00:00,29.33,2296.0,708.334,726.34454,637.0351
2025-06-02 08:00:00,31.335,2456.0,864.62,899.292,834.4561
2025-06-02 09:00:00,33.195,2592.0,955.332,998.98474,959.7758
2025-06-02 10:00:00,34.361,2620.0,991.361,1025.6555,1019.3903
2025-06-02 11:00:00,34.409,2492.0,952.523,986.5594,1009.9138
2025-06-02 12:00:00,35.243,2232.0,839.987,884.2138,934.5631
2025-06-02 13:00:00,35.014,2184.0,663.158,737.4933,811.9683
2025-06-02 14:00:00,35.12,1616.0,487.323,537.867,626.8398
2025-06-02 15:00:00,36.309,828.0,270.241,326.83118,425.18814
2025-06-02 16:00:00,33.845,188.0,77.956,139.26894,223.14093
2025-06-02 17:00:00,27.253,8.0,11.278,31.684498,61.047897
2025-06-02 18:00:00,23.238,0.0,2.503,0.0,3.7800534
2025-06-02 19:00:00,21.271,0.0,2.491,0.0,0.0
2025-06-02 20:00:00,20.694,0.0,2.482,0.0,0.0
2025-06-02 21:00:00,20.185,0.0,2.486,0.0,0.0
2025-06-02 22:00:00,19.133,0.0,2.495,0.0,0.0
2025-06-02 23:00:00,17.863,0.0,2.497,0.0,0.0
2025-06-03 00:00:00,17.255,0.0,2.491,0.0,0.0
2025-06-03 01:00:00,16.91,0.0,2.47,0.0,0.0
2025-06-03 02:00:00,17.398,4.0,9.376,0.0,0.0
2025-06-03 03:00:00,20.775,84.0,45.08,18.84652,11.090316
2025-06-03 04:00:00,27.171,324.0,141.567,152.52582,69.070694
2025-06-03 05:00:00,33.102,1060.0,340.684,362.74088,242.7762
2025-06-03 06:00:00,30.843,1828.0,552.202,0.0,
2025-06-03 07:00:00,32.252,2460.0,741.92,0.0,
2025-06-03 08:00:00,33.23,2860.0,884.965,0.0,
2025-06-03 09:00:00,34.159,2264.0,971.107,0.0,
2025-06-03 10:00:00,35.024,3676.0,990.875,0.0,
2025-06-03 11:00:00,35.638,2968.0,952.436,0.0,
2025-06-03 12:00:00,35.766,2756.0,853.468,884.74615,934.9233
2025-06-03 13:00:00,35.528,2300.0,691.908,739.0407,813.3969
2025-06-03 14:00:00,35.155,1632.0,494.563,539.47046,628.3719
2025-06-03 15:00:00,36.182,812.0,278.888,327.68753,425.78128
2025-06-03 16:00:00,35.334,172.0,85.831,140.5516,224.80264
2025-06-03 17:00:00,28.549,24.0,18.334,32.19961,61.64142
2025-06-03 18:00:00,24.477,0.0,2.487,0.0,2.646045
2025-06-03 19:00:00,23.096,0.0,2.505,0.0,0.0
2025-06-03 20:00:00,22.061,0.0,2.494,0.0,0.0
2025-06-03 21:00:00,21.497,0.0,2.489,0.0,0.0
2025-06-03 22:00:00,21.184,0.0,2.481,0.0,0.0
2025-06-03 23:00:00,20.649,0.0,2.491,0.0,0.0
2025-06-04 00:00:00,19.041,0.0,2.465,0.0,0.0
2025-06-04 01:00:00,18.491,0.0,2.474,0.0,0.0
2025-06-04 02:00:00,19.428,4.0,9.016,0.0,0.0
2025-06-04 03:00:00,21.504,104.0,48.947,19.337372,11.711069
2025-06-04 04:00:00,25.333,380.0,144.984,153.29997,71.83846
2025-06-04 05:00:00,29.535,1080.0,337.151,358.7223,242.95122
2025-06-04 06:00:00,28.829,1844.0,540.616,570.82544,460.2912
2025-06-04 07:00:00,30.11,2460.0,726.408,762.09985,673.1177
2025-06-04 08:00:00,31.684,2584.0,871.788,908.44946,843.7251
2025-06-04 09:00:00,32.415,2992.0,956.91,999.741,960.2335
2025-06-04 10:00:00,33.889,3004.0,976.538,1025.4683,1018.87836
2025-06-04 11:00:00,35.13,2944.0,947.141,987.4939,1010.5773
2025-06-04 12:00:00,35.288,2148.0,648.232,886.27655,936.3468
2025-06-04 13:00:00,33.347,1172.0,344.068,641.2228,698.27356
2025-06-04 14:00:00,30.348,644.0,190.758,375.37357,424.2507
2025-06-04 15:00:00,28.792,316.0,97.785,163.17369,202.41026
2025-06-04 16:00:00,27.683,184.0,62.937,79.91679,113.19706
2025-06-04 17:00:00,26.753,40.0,23.337,24.46254,50.79428
2025-06-04 18:00:00,24.008,0.0,2.472,0.0,3.780019
2025-06-04 19:00:00,22.855,0.0,2.459,0.0,0.0
2025-06-04 20:00:00,22.628,0.0,2.478,0.0,0.0
2025-06-04 21:00:00,21.837,0.0,2.461,0.0,0.0
2025-06-04 22:00:00,20.199,0.0,2.463,0.0,0.0
2025-06-04 23:00:00,19.05,0.0,2.446,0.0,0.0
2025-06-05 00:00:00,18.562,0.0,2.444,0.0,0.0
2025-06-05 01:00:00,18.683,0.0,2.448,0.0,0.0
2025-06-05 02:00:00,18.39,4.0,7.839,0.0,0.0
2025-06-05 03:00:00,21.39,104.0,48.002,19.644876,13.3176
2025-06-05 04:00:00,26.911,388.0,143.296,153.65944,72.44266
2025-06-05 05:00:00,32.512,1080.0,335.472,353.51123,240.49426
2025-06-05 06:00:00,32.161,1820.0,540.968,570.31067,459.90826
2025-06-05 07:00:00,33.437,2236.0,731.843,762.6921,673.54236
2025-06-05 08:00:00,34.934,2796.0,870.252,907.9369,840.53973
2025-06-05 09:00:00,36.196,2976.0,948.091,999.2525,959.68335
2025-06-05 10:00:00,37.293,2968.0,972.48,1025.0496,1018.34595
2025-06-05 11:00:00,38.402,2840.0,933.284,988.1236,1011.1015
2025-06-05 12:00:00,39.093,2624.0,837.451,886.9765,936.9161
2025-06-05 13:00:00,38.91,2044.0,619.816,732.20087,806.9297
2025-06-05 14:00:00,37.816,1388.0,460.259,541.9553,630.6582
2025-06-05 15:00:00,36.78,772.0,253.016,316.40073,408.25525
2025-06-05 16:00:00,34.402,216.0,85.305,143.04065,228.08516
2025-06-05 17:00:00,29.286,32.0,20.67,33.26109,65.01307
2025-06-05 18:00:00,24.942,0.0,2.492,0.0,3.5151935
2025-06-05 19:00:00,23.426,0.0,2.48,0.0,0.0
2025-06-05 20:00:00,22.523,0.0,2.481,0.0,0.0
2025-06-05 21:00:00,21.777,0.0,2.474,0.0,0.0
2025-06-05 22:00:00,20.56,0.0,2.48,0.0,0.0
2025-06-05 23:00:00,20.089,0.0,2.474,0.0,0.0
2025-06-06 00:00:00,19.612,0.0,2.456,0.0,0.0
2025-06-06 01:00:00,19.021,0.0,2.459,0.0,0.0
2025-06-06 02:00:00,18.547,4.0,9.596,0.0,0.0
2025-06-06 03:00:00,21.484,112.0,48.388,19.927492,11.36409
2025-06-06 04:00:00,26.787,400.0,147.864,153.98253,72.58836
2025-06-06 05:00:00,32.316,1088.0,337.326,354.20316,241.13876
2025-06-06 06:00:00,31.064,1676.0,543.953,576.66034,464.57834
2025-06-06 07:00:00,32.505,2416.0,730.376,762.17065,672.96655
2025-06-06 08:00:00,34.392,2792.0,870.612,907.4247,839.9344
2025-06-06 09:00:00,36.01,2972.0,950.978,999.81506,960.0688
2025-06-06 10:00:00,36.758,3004.0,977.545,1025.6149,1018.75836
2025-06-06 11:00:00,37.311,2900.0,931.818,987.7768,1010.53906
2025-06-06 12:00:00,37.616,2384.0,813.415,887.6765,937.485
2025-06-06 13:00:00,37.973,2204.0,670.099,732.974,807.55194
2025-06-06 14:00:00,36.668,1568.0,481.498,542.8006,631.3488
2025-06-06 15:00:00,34.87,772.0,250.963,331.55154,429.90378
2025-06-06 16:00:00,29.461,128.0,54.68,144.89845,230.98718
2025-06-06 17:00:00,25.813,0.0,16.019,32.238136,66.218544
2025-06-06 18:00:00,23.882,0.0,2.49,0.0,3.5146167
2025-06-06 19:00:00,22.623,0.0,2.478,0.0,0.0
2025-06-06 20:00:00,21.529,0.0,2.475,0.0,0.0
2025-06-06 21:00:00,20.547,0.0,2.466,0.0,0.0
2025-06-06 22:00:00,19.49,0.0,2.465,0.0,0.0
2025-06-06 23:00:00,18.782,0.0,2.456,0.0,0.0
2025-06-07 00:00:00,18.094,0.0,2.444,0.0,0.0
2025-06-07 01:00:00,17.312,0.0,2.425,0.0,0.0
2025-06-07 02:00:00,16.793,0.0,9.028,0.0,0.0
2025-06-07 03:00:00,19.807,0.0,51.964,2.233975,2.8345356
2025-06-07 04:00:00,25.055,0.0,150.12,111.61781,61.262123
2025-06-07 05:00:00,30.411,0.0,340.53,318.79416,221.27802
2025-06-07 06:00:00,30.148,0.0,546.988,565.8467,456.33636
2025-06-07 07:00:00,31.3,0.0,722.648,761.64966,672.3966
2025-06-07 08:00:00,32.761,0.0,874.423,907.9632,840.3749
2025-06-07 09:00:00,34.172,0.0,961.2,999.32635,959.5181
2025-06-07 10:00:00,34.937,0.0,978.0,1025.1967,1018.2255
2025-06-07 11:00:00,35.222,0.0,938.415,988.4057,1011.0627
2025-06-07 12:00:00,35.829,0.0,841.181,887.4202,936.9773
2025-06-07 13:00:00,35.766,0.0,689.021,734.66876,809.2086
2025-06-07 14:00:00,35.168,0.0,492.287,544.5136,633.054
2025-06-07 15:00:00,34.302,0.0,284.674,354.16327,452.5064
2025-06-07 16:00:00,32.624,0.0,103.702,145.18721,230.61101
2025-06-07 17:00:00,26.738,0.0,23.043,33.901817,66.3532
2025-06-07 18:00:00,21.62,0.0,2.615,0.0,3.5140347
2025-06-07 19:00:00,19.228,0.0,2.477,0.0,0.0
2025-06-07 20:00:00,17.6,0.0,2.471,0.0,0.0
2025-06-07 21:00:00,16.669,0.0,2.442,0.0,0.0
2025-06-07 22:00:00,15.266,0.0,2.435,0.0,0.0
2025-06-07 23:00:00,13.204,0.0,2.39,0.0,0.0
2025-06-08 00:00:00,12.392,0.0,2.4,0.0,0.0
2025-06-08 01:00:00,11.223,0.0,2.382,0.0,0.0
2025-06-08 02:00:00,10.883,0.0,8.196,0.0,0.0
2025-06-08 03:00:00,15.715,0.0,46.636,20.498438,11.89475
2025-06-08 04:00:00,22.982,0.0,151.782,154.63219,74.448265
2025-06-08 05:00:00,29.664,0.0,356.893,363.9841,251.5296
2025-06-08 06:00:00,28.447,0.0,579.967,584.75165,470.4576
2025-06-08 07:00:00,29.926,0.0,776.394,762.2408,672.8146
2025-06-08 08:00:00,31.599,0.0,929.293,907.45154,839.76984
2025-06-08 09:00:00,33.032,0.0,1025.082,999.88855,959.90356
2025-06-08 10:00:00,34.698,0.0,1041.757,1025.7618,1018.63776
2025-06-08 11:00:00,35.552,0.0,999.469,989.03485,1011.58575
2025-06-08 12:00:00,36.32,0.0,887.483,888.11975,937.5458
2025-06-08 13:00:00,36.74,0.0,719.948,735.4409,809.8297
2025-06-08 14:00:00,36.698,0.0,517.659,545.3579,633.7432
2025-06-08 15:00:00,37.102,0.0,294.85,334.53592,433.34384
2025-06-08 16:00:00,35.468,0.0,105.096,146.42064,232.20164
2025-06-08 17:00:00,28.065,0.0,21.914,34.405403,67.35177
2025-06-08 18:00:00,21.3,0.0,2.497,0.0,4.3787994
2025-06-08 19:00:00,18.873,0.0,2.466,0.0,0.0
2025-06-08 20:00:00,17.544,0.0,2.476,0.0,0.0
2025-06-08 21:00:00,16.368,0.0,2.47,0.0,0.0
2025-06-08 22:00:00,15.339,0.0,2.438,0.0,0.0
2025-06-08 23:00:00,15.476,0.0,2.45,0.0,0.0
2025-06-09 00:00:00,14.355,0.0,2.427,0.0,0.0
2025-06-09 01:00:00,14.482,0.0,2.434,0.0,0.0
2025-06-09 02:00:00,14.335,0.0,9.669,0.0,0.0
2025-06-09 03:00:00,18.001,0.0,46.156,20.78676,13.344104
2025-06-09 04:00:00,24.405,384.0,144.134,154.95934,74.41439
2025-06-09 05:00:00,31.033,1084.0,337.848,359.77316,244.12695
2025-06-09 06:00:00,30.753,1832.0,543.382,578.53357,465.8343
2025-06-09 07:00:00,32.413,2176.0,727.985,761.72656,672.2454
2025-06-09 08:00:00,33.724,2732.0,868.866,906.9528,839.1784
2025-06-09 09:00:00,35.093,2880.0,954.175,999.4208,959.3071
2025-06-09 10:00:00,35.708,2912.0,956.934,1025.3694,1018.1343
2025-06-09 11:00:00,34.688,2568.0,824.007,965.1326,988.4236
2025-06-09 12:00:00,33.899,2488.0,779.984,843.4277,888.5429
2025-06-09 13:00:00,30.062,1416.0,420.824,521.8381,560.42664
2025-06-09 14:00:00,27.815,408.0,121.018,367.93243,425.05225
2025-06-09 15:00:00,26.103,184.0,60.711,101.463425,123.64397
2025-06-09 16:00:00,25.355,120.0,45.722,60.953857,85.08618
2025-06-09 17:00:00,24.626,48.0,24.657,26.05017,52.79413
2025-06-09 18:00:00,23.218,0.0,3.25,0.0,3.7799587
2025-06-09 19:00:00,22.14,0.0,2.511,0.0,0.0
2025-06-09 20:00:00,21.545,0.0,2.488,0.0,0.0
2025-06-09 21:00:00,21.172,0.0,2.495,0.0,0.0
2025-06-09 22:00:00,21.414,0.0,2.512,0.0,0.0
2025-06-09 23:00:00,21.52,0.0,2.519,0.0,0.0
2025-06-10 00:00:00,21.128,0.0,2.511,0.0,0.0
2025-06-10 01:00:00,20.399,0.0,2.498,0.0,0.0
2025-06-10 02:00:00,19.89,0.0,7.196,0.0,0.0
2025-06-10 03:00:00,20.08,148.0,55.564,1.7139496,1.8890109
2025-06-10 04:00:00,20.897,388.0,120.395,30.515688,18.939306
2025-06-10 05:00:00,21.253,352.0,106.64,65.92038,49.346413
2025-06-10 06:00:00,22.262,832.0,238.066,205.77861,165.7173
2025-06-10 07:00:00,22.108,720.0,226.252,365.03516,305.0845
2025-06-10 08:00:00,24.442,1744.0,529.626,439.0006,386.2205
2025-06-10 09:00:00,27.066,3140.0,984.014,779.4448,723.459
2025-06-10 10:00:00,27.83,2996.0,984.666,1026.0865,1018.72424
2025-06-10 11:00:00,28.865,3236.0,957.798,989.49866,1011.7632
2025-06-10 12:00:00,29.655,2628.0,841.084,889.6919,938.89886
2025-06-10 13:00:00,30.068,2212.0,683.77,737.13885,811.28217
2025-06-10 14:00:00,29.969,1696.0,482.226,547.1661,635.3086
2025-06-10 15:00:00,29.942,744.0,254.779,340.633,435.0051
2025-06-10 16:00:00,27.316,236.0,84.43,143.56065,226.10248
2025-06-10 17:00:00,24.595,32.0,17.907,34.07848,67.44213
2025-06-10 18:00:00,22.493,0.0,2.456,0.0,4.377696
2025-06-10 19:00:00,21.049,0.0,2.475,0.0,0.0
2025-06-10 20:00:00,19.965,0.0,2.465,0.0,0.0
2025-06-10 21:00:00,17.939,0.0,2.448,0.0,0.0
2025-06-10 22:00:00,16.56,0.0,2.423,0.0,0.0
2025-06-10 23:00:00,15.811,0.0,2.413,0.0,0.0
2025-06-11 00:00:00,14.985,0.0,2.413,0.0,0.0
2025-06-11 01:00:00,15.594,0.0,2.428,0.0,0.0
2025-06-11 02:00:00,16.323,8.0,8.195,0.0,0.0
2025-06-11 03:00:00,17.443,108.0,42.212,1.7280271,1.8890105
2025-06-11 04:00:00,21.954,296.0,101.862,36.3526,28.441742
2025-06-11 05:00:00,28.262,940.0,280.214,233.69977,171.83815
2025-06-11 06:00:00,28.216,1120.0,343.902,354.13245,283.12445
2025-06-11 07:00:00,29.23,1012.0,320.55,469.0783,395.2139
2025-06-11 08:00:00,31.112,2012.0,646.553,617.4654,543.7119
2025-06-11 09:00:00,32.798,2556.0,737.776,853.0553,803.68915
2025-06-11 10:00:00,33.594,2796.0,912.33,940.0329,923.6692
2025-06-11 11:00:00,34.861,2784.0,917.441,989.3028,1011.38116
2025-06-11 12:00:00,35.845,2544.0,814.773,890.5301,939.6402
2025-06-11 13:00:00,35.664,2308.0,667.047,738.0296,812.0657
2025-06-11 14:00:00,35.401,1460.0,467.868,548.9691,637.14685
2025-06-11 15:00:00,34.851,792.0,266.61,342.37305,436.85022
2025-06-11 16:00:00,31.825,252.0,91.341,149.37448,235.66278
2025-06-11 17:00:00,26.743,36.0,20.055,35.317123,71.3506
2025-06-11 18:00:00,24.332,0.0,2.594,0.0,3.7412517
2025-06-11 19:00:00,21.636,0.0,2.469,0.0,0.0
2025-06-11 20:00:00,20.801,0.0,2.489,0.0,0.0
2025-06-11 21:00:00,22.18,0.0,2.509,0.0,0.0
2025-06-11 22:00:00,20.689,0.0,2.509,0.0,0.0
2025-06-11 23:00:00,19.683,0.0,2.51,0.0,0.0
2025-06-12 00:00:00,19.084,0.0,2.506,0.0,0.0
2025-06-12 01:00:00,18.547,0.0,2.491,0.0,0.0
2025-06-12 02:00:00,18.179,8.0,9.759,0.0,0.0
2025-06-12 03:00:00,18.392,132.0,53.403,1.7421293,1.8890101
2025-06-12 04:00:00,20.159,396.0,139.011,74.813995,49.329685
2025-06-12 05:00:00,22.343,1032.0,299.772,203.25299,152.75513
2025-06-12 06:00:00,23.342,1712.0,509.46,495.83182,399.8954
2025-06-12 07:00:00,24.4,1888.0,570.959,648.11414,559.0798
2025-06-12 08:00:00,26.209,2572.0,813.789,771.49176,699.8617
2025-06-12 09:00:00,27.541,3236.0,925.742,926.24615,883.1672
2025-06-12 10:00:00,29.013,2996.0,968.15,1013.7178,1003.3659
2025-06-12 11:00:00,30.201,2904.0,943.566,990.08246,1012.08215
2025-06-12 12:00:00,30.417,2624.0,841.018,890.4129,939.3078
2025-06-12 13:00:00,30.884,2392.0,687.577,738.9201,812.8305
2025-06-12 14:00:00,30.615,1456.0,468.087,549.90326,637.9755
2025-06-12 15:00:00,31.757,728.0,247.774,343.33313,437.71393
2025-06-12 16:00:00,31.725,280.0,102.901,148.62347,233.2209
2025-06-12 17:00:00,27.009,44.0,19.906,34.863857,68.12591
2025-06-12 18:00:00,24.124,0.0,2.545,0.0,3.5114312
2025-06-12 19:00:00,22.514,0.0,2.513,0.0,0.0
2025-06-12 20:00:00,21.79,0.0,2.528,0.0,0.0
2025-06-12 21:00:00,20.893,0.0,2.511,0.0,0.0
2025-06-12 22:00:00,19.776,0.0,2.497,0.0,0.0
2025-06-12 23:00:00,18.244,0.0,2.473,0.0,0.0
2025-06-13 00:00:00,18.001,0.0,2.48,0.0,0.0
2025-06-13 01:00:00,17.236,0.0,2.511,0.0,0.0
2025-06-13 02:00:00,16.428,8.0,8.123,0.0,0.0
2025-06-13 03:00:00,17.587,112.0,46.534,15.969277,9.4716215
2025-06-13 04:00:00,19.88,432.0,130.448,35.694656,27.490412
2025-06-13 05:00:00,23.334,1032.0,330.59,200.50093,151.56415
2025-06-13 06:00:00,24.914,1340.0,438.141,449.77927,362.31207
2025-06-13 07:00:00,26.95,2084.0,633.57,644.4425,555.8005
2025-06-13 08:00:00,27.732,2756.0,807.395,795.9439,726.1743
2025-06-13 09:00:00,29.105,2324.0,757.116,959.02026,919.16174
2025-06-13 10:00:00,28.937,2108.0,706.444,851.01605,825.50256
2025-06-13 11:00:00,30.053,2956.0,986.185,797.1542,790.479
2025-06-13 12:00:00,30.14,2860.0,850.027,845.84766,890.2515
2025-06-13 13:00:00,29.972,2120.0,681.008,738.8893,812.58014
2025-06-13 14:00:00,29.415,1504.0,474.652,550.8368,638.8039
2025-06-13 15:00:00,29.48,824.0,273.526,344.29297,438.57724
2025-06-13 16:00:00,28.218,308.0,104.182,149.48875,234.20961
2025-06-13 17:00:00,24.297,36.0,21.757,35.97381,72.9445
2025-06-13 18:00:00,21.382,0.0,2.51,0.0,5.242845
2025-06-13 19:00:00,20.195,0.0,2.469,0.0,0.0
2025-06-13 20:00:00,19.411,0.0,2.47,0.0,0.0
2025-06-13 21:00:00,18.081,0.0,2.47,0.0,0.0
2025-06-13 22:00:00,15.879,0.0,2.453,0.0,0.0
2025-06-13 23:00:00,15.877,0.0,2.427,0.0,0.0
2025-06-14 00:00:00,15.575,0.0,2.414,0.0,0.0
2025-06-14 01:00:00,14.456,0.0,2.392,0.0,0.0
2025-06-14 02:00:00,13.512,4.0,7.832,0.0,0.0
2025-06-14 03:00:00,15.78,112.0,48.516,21.365517,12.229101
2025-06-14 04:00:00,19.179,356.0,147.441,154.81395,71.62264
2025-06-14 05:00:00,22.327,1100.0,332.808,355.85968,241.5852
2025-06-14 06:00:00,22.748,1752.0,534.26,555.1177,446.20502
2025-06-14 07:00:00,24.004,2356.0,717.849,752.2027,663.0382
2025-06-14 08:00:00,25.179,2536.0,823.399,906.2477,837.98224
2025-06-14 09:00:00,26.583,3188.0,945.141,941.6589,899.976
2025-06-14 10:00:00,27.18,2228.0,751.869,895.4211,873.7804
2025-06-14 11:00:00,26.994,1268.0,390.551,927.1975,942.74866
2025-06-14 12:00:00,25.816,1064.0,321.623,302.67297,308.91364
2025-06-14 13:00:00,26.197,1160.0,328.077,403.29095,424.7615
2025-06-14 14:00:00,23.718,316.0,99.534,335.31018,380.69766
2025-06-14 15:00:00,21.739,248.0,83.517,122.73535,149.33731
2025-06-14 16:00:00,24.087,328.0,105.525,84.09402,115.34212
2025-06-14 17:00:00,21.503,48.0,21.329,36.232468,67.665634
2025-06-14 18:00:00,18.392,0.0,2.568,0.0,5.2423677
2025-06-14 19:00:00,16.476,0.0,2.467,0.0,0.0
2025-06-14 20:00:00,15.058,0.0,2.408,0.0,0.0
2025-06-14 21:00:00,14.382,0.0,2.406,0.0,0.0
2025-06-14 22:00:00,13.85,0.0,2.392,0.0,0.0
2025-06-14 23:00:00,13.3,0.0,2.399,0.0,0.0
2025-06-15 00:00:00,12.924,0.0,2.392,0.0,0.0
2025-06-15 01:00:00,12.767,0.0,2.397,0.0,0.0
2025-06-15 02:00:00,12.957,4.0,8.807,0.0,0.0
2025-06-15 03:00:00,14.329,112.0,48.054,21.30208,12.227416
2025-06-15 04:00:00,18.989,368.0,148.381,154.42342,70.3168
2025-06-15 05:00:00,24.05,1152.0,346.057,361.54504,244.152
2025-06-15 06:00:00,24.338,1792.0,548.543,577.8154,464.3699
2025-06-15 07:00:00,25.402,2392.0,742.287,759.8262,669.7387
2025-06-15 08:00:00,26.445,2784.0,895.434,905.0336,836.6808
2025-06-15 09:00:00,27.6,2880.0,862.718,998.75195,957.9281
2025-06-15 10:00:00,28.222,1960.0,700.508,892.1793,870.11456
2025-06-15 11:00:00,29.151,2496.0,856.814,816.94183,811.35114
2025-06-15 12:00:00,29.423,2328.0,731.469,779.50305,812.01794
2025-06-15 13:00:00,29.414,1844.0,569.408,669.74066,728.44666
2025-06-15 14:00:00,29.96,1556.0,501.951,528.37494,608.9537
2025-06-15 15:00:00,30.712,820.0,283.843,367.36316,465.96802
2025-06-15 16:00:00,31.671,256.0,107.538,162.55942,263.48248
2025-06-15 17:00:00,27.034,40.0,22.917,32.315525,87.146454
2025-06-15 18:00:00,20.431,0.0,2.482,0.0,12.324486
2025-06-15 19:00:00,17.734,0.0,2.435,0.0,0.0
2025-06-15 20:00:00,17.644,0.0,2.423,0.0,0.0
2025-06-15 21:00:00,17.585,0.0,2.45,0.0,0.0
2025-06-15 22:00:00,17.071,0.0,2.432,0.0,0.0
2025-06-15 23:00:00,17.129,0.0,2.421,0.0,0.0
2025-06-16 00:00:00,16.342,0.0,2.413,0.0,0.0
2025-06-16 01:00:00,15.304,0.0,2.415,0.0,0.0
2025-06-16 02:00:00,14.932,4.0,8.693,0.0,0.0
2025-06-16 03:00:00,17.118,112.0,48.904,11.014312,6.623175
2025-06-16 04:00:00,22.848,356.0,147.471,123.1536,62.541462
2025-06-16 05:00:00,27.655,1100.0,336.873,311.09024,214.35408
2025-06-16 06:00:00,27.506,1716.0,537.99,533.0479,428.04922
2025-06-16 07:00:00,28.388,2316.0,721.264,737.46405,647.63403
2025-06-16 08:00:00,29.568,3032.0,877.821,886.96295,821.23083
2025-06-16 09:00:00,30.048,2996.0,972.227,987.0644,945.9604
2025-06-16 10:00:00,30.98,3084.0,1008.926,1022.9223,1014.4921
2025-06-16 11:00:00,31.849,2960.0,972.272,995.5293,1017.45135
2025-06-16 12:00:00,32.648,2944.0,877.337,903.63684,953.45654
2025-06-16 13:00:00,33.014,2064.0,668.225,758.3807,831.5261
2025-06-16 14:00:00,33.846,1536.0,496.541,566.8738,656.7699
2025-06-16 15:00:00,34.714,840.0,287.324,368.3824,466.95477
2025-06-16 16:00:00,35.024,280.0,107.921,163.37717,264.4093
2025-06-16 17:00:00,30.807,36.0,24.513,32.449368,87.78976
2025-06-16 18:00:00,23.561,0.0,2.563,0.0,12.319095
2025-06-16 19:00:00,20.616,0.0,2.483,0.0,0.0
2025-06-16 20:00:00,19.855,0.0,2.483,0.0,0.0
2025-06-16 21:00:00,19.347,0.0,2.475,0.0,0.0
2025-06-16 22:00:00,20.022,0.0,2.473,0.0,0.0
2025-06-16 23:00:00,18.343,0.0,2.48,0.0,0.0
2025-06-17 00:00:00,17.261,0.0,2.472,0.0,0.0
2025-06-17 01:00:00,16.503,0.0,2.473,0.0,0.0
2025-06-17 02:00:00,16.498,8.0,9.816,0.0,0.0
2025-06-17 03:00:00,19.279,104.0,47.554,6.843992,4.7275243
2025-06-17 04:00:00,24.326,340.0,147.023,145.68954,65.13593
2025-06-17 05:00:00,28.994,1116.0,340.375,335.65088,226.44423
2025-06-17 06:00:00,29.471,1740.0,538.361,553.5724,444.4402
2025-06-17 07:00:00,30.566,2328.0,724.471,736.22675,646.3691
2025-06-17 08:00:00,31.611,2732.0,876.021,886.8031,820.9698
2025-06-17 09:00:00,32.59,3264.0,970.581,986.9397,945.7247
2025-06-17 10:00:00,33.548,3028.0,993.689,1022.8385,1014.2845
2025-06-17 11:00:00,34.009,2904.0,953.845,995.50854,1017.28296
2025-06-17 12:00:00,34.384,2616.0,849.108,903.6796,953.39124
2025-06-17 13:00:00,34.886,2360.0,688.828,759.401,832.4966
2025-06-17 14:00:00,35.051,1504.0,487.945,573.9553,664.9234
2025-06-17 15:00:00,36.193,792.0,276.916,369.4018,467.94153
2025-06-17 16:00:00,34.278,224.0,89.062,164.19658,265.49188
